text,primary_intent,sub_intent,market,language,variant,has_typo,has_accents,mentions_product,occasion,confidence_expected,source,timestamp
me interesa el vestido Victoria en satín,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Victoria,null,MEDIUM,claude_synthetic,1766883349.1375694
compro la lencería Julieta talla B,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Julieta,null,MEDIUM,claude_synthetic,1766883349.13757
quiero llevar el tocado con peineta,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1375704
me llevo el vestido Lorena para la boda,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Lorena,boda,MEDIUM,claude_synthetic,1766883349.1375709
voy a comprar el brami Lucia,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Lucia,null,MEDIUM,claude_synthetic,1766883349.1375713
quiero los parches levanta busto,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1375737
me interesa el vestido Cayetana largo,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Cayetana,null,MEDIUM,claude_synthetic,1766883349.1376717
compro la lencería Olivia sin costuras,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Olivia,null,MEDIUM,claude_synthetic,1766883349.1376724
quiero el bolso Lorenza para la ceremonia,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Lorenza,gala,MEDIUM,claude_synthetic,1766883349.137673
me llevo el vestido Lia en talla S,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Lia,null,MEDIUM,claude_synthetic,1766883349.1376731
voy a comprar las pezoneras adhesivas,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1376736
quiero la lencería Florencia talla C,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Florencia,null,MEDIUM,claude_synthetic,1766883349.1376743
me interesa el vestido Emma de fiesta,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Emma,fiesta,MEDIUM,claude_synthetic,1766883349.1376746
compro el calzón adhesivo invisible,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883349.137675
quiero llevar los aros con piedras,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1376755
me llevo el vestido Leire para invitada,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Leire,null,MEDIUM,claude_synthetic,1766883349.137678
voy a comprar el bralette Isidora,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Isidora,null,MEDIUM,claude_synthetic,1766883349.1376784
quiero el tocado de novia elegante,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,boda,MEDIUM,claude_synthetic,1766883349.1376786
me interesa el vestido Alexa en talla L,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Alexa,null,MEDIUM,claude_synthetic,1766883349.137679
compro la lencería Jacinta adhesiva,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Jacinta,null,MEDIUM,claude_synthetic,1766883349.1376796
quiero el sostén invisible para escote,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883349.1376798
me llevo el vestido Victoria corto,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Victoria,null,MEDIUM,claude_synthetic,1766883349.1376803
voy a comprar la cinta doble contacto,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.137681
quiero la lencería Mila sin costuras,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Mila,null,MEDIUM,claude_synthetic,1766883349.1376815
me interesa el clutch Leonor negro,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Leonor,null,MEDIUM,claude_synthetic,1766883349.137682
compro el vestido Lorena de satín,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Lorena,null,MEDIUM,claude_synthetic,1766883349.1376836
quiero el brami Laura invisible,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Laura,null,MEDIUM,claude_synthetic,1766883349.137684
me llevo los aros acrílicos dorados,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883349.1376846
voy a comprar el vestido Cayetana de novia,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Cayetana,boda,MEDIUM,claude_synthetic,1766883349.137685
quiero la lencería adhesiva talla D,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883349.1376855
me interesa el tocado con brillos,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.137686
compro el vestido Elena largo,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Elena,null,MEDIUM,claude_synthetic,1766883349.1376863
quiero el bralette Camila sin costuras,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Camila,null,MEDIUM,claude_synthetic,1766883349.1376867
me llevo el bolso para la fiesta,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,fiesta,MEDIUM,claude_synthetic,1766883349.1376872
voy a comprar el vestido Lia corto,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Lia,null,MEDIUM,claude_synthetic,1766883349.1376874
quiero los parches de biogel,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1376896
me interesa la lencería Julieta invisible,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Julieta,null,MEDIUM,claude_synthetic,1766883349.13769
compro el vestido Emma para la gala,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Emma,gala,MEDIUM,claude_synthetic,1766883349.1376905
quiero el sostén adhesivo de silicona,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883349.1376908
me llevo los aros con piedras brillantes,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1376915
voy a comprar el vestido Leire de novia,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Leire,boda,MEDIUM,claude_synthetic,1766883349.137692
quiero la lencería Lucia talla A,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Lucia,null,MEDIUM,claude_synthetic,1766883349.1376925
me interesa el tocado de ceremonia,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,gala,MEDIUM,claude_synthetic,1766883349.1376927
compro el vestido Alexa de satín,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Alexa,null,MEDIUM,claude_synthetic,1766883349.1376932
quiero el calzón invisible adhesivo,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883349.1376934
me llevo la lencería Florencia,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Florencia,null,MEDIUM,claude_synthetic,1766883349.1376958
voy a comprar el vestido Victoria largo,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Victoria,null,MEDIUM,claude_synthetic,1766883349.137696
quiero las pezoneras de silicona,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1376965
me interesa el clutch para matrimonio,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.137697
compro el vestido Lorena corto,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Lorena,null,MEDIUM,claude_synthetic,1766883349.1376972
quiero el brami Mia sin costuras,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Mia,null,MEDIUM,claude_synthetic,1766883349.1376977
me llevo el tocado con peineta dorada,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1376984
voy a comprar el vestido Cayetana,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Cayetana,null,MEDIUM,claude_synthetic,1766883349.137699
quiero la lencería Olivia adhesiva,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Olivia,null,MEDIUM,claude_synthetic,1766883349.1376991
me interesa el sostén invisible talla B,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883349.137701
compro los aros acrílicos plateados,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883349.1377032
quiero el vestido Elena de fiesta,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Elena,fiesta,MEDIUM,claude_synthetic,1766883349.1377034
me llevo la cinta adhesiva,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.137704
voy a comprar la lencería Isidora,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Isidora,null,MEDIUM,claude_synthetic,1766883349.1377044
quiero el vestido Lia de satín,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Lia,null,MEDIUM,claude_synthetic,1766883349.1377046
me interesa el bolso Lorenza,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Lorenza,null,MEDIUM,claude_synthetic,1766883349.1377053
compro el bralette Jacinta invisible,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Jacinta,null,MEDIUM,claude_synthetic,1766883349.1377058
quiero el vestido Emma largo,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Emma,null,MEDIUM,claude_synthetic,1766883349.137706
me llevo los parches levanta busto,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1377065
voy a comprar la lencería Laura,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Laura,null,MEDIUM,claude_synthetic,1766883349.137707
quiero el tocado de novia con brillos,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,boda,MEDIUM,claude_synthetic,1766883349.1377091
me interesa el vestido Leire corto,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Leire,null,MEDIUM,claude_synthetic,1766883349.1377096
compro el calzón adhesivo,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883349.1377099
quiero la lencería Julieta sin costuras,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Julieta,null,MEDIUM,claude_synthetic,1766883349.1377103
me llevo el vestido Alexa,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Alexa,null,MEDIUM,claude_synthetic,1766883349.1377106
voy a comprar el sostén de biogel,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883349.137711
quiero los aros con piedras azules,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1377115
me interesa el vestido Victoria,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Victoria,null,MEDIUM,claude_synthetic,1766883349.1377122
compro la lencería Mila adhesiva,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Mila,null,MEDIUM,claude_synthetic,1766883349.1377125
quiero el clutch negro elegante,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.137713
me llevo el vestido Lorena,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Lorena,null,MEDIUM,claude_synthetic,1766883349.1377146
voy a comprar las pezoneras invisibles,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.137715
quiero el brami Camila,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Camila,null,MEDIUM,claude_synthetic,1766883349.1377158
me interesa el tocado dorado,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1377163
compro el vestido Cayetana corto,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Cayetana,null,MEDIUM,claude_synthetic,1766883349.1377165
quiero la lencería Lucia invisible,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Lucia,null,MEDIUM,claude_synthetic,1766883349.137717
me llevo la cinta doble contacto,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1377172
voy a comprar el vestido Elena,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Elena,null,MEDIUM,claude_synthetic,1766883349.1377177
quiero el bralette Florencia,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Florencia,null,MEDIUM,claude_synthetic,1766883349.1377182
me interesa el bolso para ceremonia,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,gala,MEDIUM,claude_synthetic,1766883349.1377184
compro los aros acrílicos,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883349.1377208
quiero el vestido Lia largo,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Lia,null,MEDIUM,claude_synthetic,1766883349.137721
me llevo la lencería Olivia,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Olivia,null,MEDIUM,claude_synthetic,1766883349.1377215
voy a comprar el sostén adhesivo,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883349.137722
quiero el tocado con peineta,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1377227
me interesa el vestido Emma,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Emma,null,MEDIUM,claude_synthetic,1766883349.137723
compro la lencería Isidora sin costuras,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Isidora,null,MEDIUM,claude_synthetic,1766883349.1377234
quiero el calzón invisible,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883349.137724
me llevo el vestido Leire,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Leire,null,MEDIUM,claude_synthetic,1766883349.1377244
voy a comprar los parches de silicona,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1377249
quiero la lencería Jacinta,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Jacinta,null,MEDIUM,claude_synthetic,1766883349.1377268
me interesa el clutch Leonor,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Leonor,null,MEDIUM,claude_synthetic,1766883349.1377273
compro el vestido Alexa largo,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Alexa,null,MEDIUM,claude_synthetic,1766883349.1377277
quiero el brami Mia,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Mia,null,MEDIUM,claude_synthetic,1766883349.137728
me llevo las pezoneras adhesivas,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1377285
voy a comprar el vestido Victoria,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Victoria,null,MEDIUM,claude_synthetic,1766883349.137729
quiero la lencería Laura invisible,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Laura,null,MEDIUM,claude_synthetic,1766883349.1377292
me interesa el tocado de ceremonia,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,gala,MEDIUM,claude_synthetic,1766883349.13773
compro los aros con piedras,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1377304
quiero el vestido Lorena,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Lorena,null,MEDIUM,claude_synthetic,1766883349.1377306
me llevo el sostén sin costuras,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883349.1377325
voy a comprar la lencería Julieta,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Julieta,null,MEDIUM,claude_synthetic,1766883349.1377332
quiero el vestido Cayetana,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Cayetana,null,MEDIUM,claude_synthetic,1766883349.1377337
me interesa la cinta adhesiva,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.137734
compro el bralette Mila,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Mila,null,MEDIUM,claude_synthetic,1766883349.1377344
quiero el vestido Elena corto,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Elena,null,MEDIUM,claude_synthetic,1766883349.137735
me llevo el bolso elegante,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1377354
voy a comprar la lencería Camila,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Camila,null,MEDIUM,claude_synthetic,1766883349.1377356
quiero el tocado brillante,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.137736
me interesa el vestido Lia,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Lia,null,MEDIUM,claude_synthetic,1766883349.1377368
compro el calzón adhesivo invisible,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883349.1377385
quiero la lencería Lucia,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Lucia,null,MEDIUM,claude_synthetic,1766883349.137739
me llevo los aros dorados,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1377394
voy a comprar el vestido Emma corto,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Emma,null,MEDIUM,claude_synthetic,1766883349.1377397
quiero el sostén invisible,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883349.1377404
me interesa la lencería Florencia,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Florencia,null,MEDIUM,claude_synthetic,1766883349.1377409
compro el vestido Leire largo,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Leire,null,MEDIUM,claude_synthetic,1766883349.1377413
quiero los parches adhesivos,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1377416
me llevo el clutch,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.137742
voy a comprar el vestido Alexa,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Alexa,null,MEDIUM,claude_synthetic,1766883349.1377425
quiero la lencería Olivia sin costuras,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Olivia,null,MEDIUM,claude_synthetic,1766883349.1377428
me interesa el brami invisible,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1377435
compro el tocado de novia,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,boda,MEDIUM,claude_synthetic,1766883349.137744
quiero el vestido Victoria corto,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Victoria,null,MEDIUM,claude_synthetic,1766883349.1377444
me llevo las pezoneras,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1377447
voy a comprar la lencería Isidora,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Isidora,null,MEDIUM,claude_synthetic,1766883349.1377451
quiero el bolso Lorenza,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Lorenza,null,MEDIUM,claude_synthetic,1766883349.1377454
me interesa el vestido Lorena largo,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Lorena,null,MEDIUM,claude_synthetic,1766883349.1377478
compro la cinta doble contacto,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1377482
quiero la lencería Jacinta invisible,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Jacinta,null,MEDIUM,claude_synthetic,1766883349.1377487
me llevo el vestido Cayetana,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Cayetana,null,MEDIUM,claude_synthetic,1766883349.137749
voy a comprar el sostén adhesivo,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883349.1377494
quiero los aros con brillos,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.13775
me interesa el vestido Elena,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Elena,null,MEDIUM,claude_synthetic,1766883349.1377506
compro la lencería Laura,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Laura,null,MEDIUM,claude_synthetic,1766883349.1377509
quiero el bralette sin costuras,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1377513
me llevo el vestido Lia corto,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Lia,null,MEDIUM,claude_synthetic,1766883349.1377518
voy a comprar el tocado dorado,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.137752
quiero la lencería Julieta,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Julieta,null,MEDIUM,claude_synthetic,1766883349.1377525
me interesa el calzón invisible,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883349.137753
compro el vestido Emma largo,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Emma,null,MEDIUM,claude_synthetic,1766883349.1377532
quiero el clutch negro,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.137754
me llevo la lencería Mila,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Mila,null,MEDIUM,claude_synthetic,1766883349.1377544
voy a comprar el vestido Leire,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Leire,null,MEDIUM,claude_synthetic,1766883349.137755
quiero el sostén de silicona,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883349.1377552
me interesa los parches levanta busto,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1377556
compro la lencería Camila invisible,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Camila,null,MEDIUM,claude_synthetic,1766883349.1377559
quiero el vestido Alexa corto,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Alexa,null,MEDIUM,claude_synthetic,1766883349.1377563
me llevo el brami Lucia,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Lucia,null,MEDIUM,claude_synthetic,1766883349.1377568
voy a comprar el tocado elegante,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1377573
quiero la lencería Florencia,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Florencia,null,MEDIUM,claude_synthetic,1766883349.1377578
me interesa el vestido Victoria largo,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Victoria,null,MEDIUM,claude_synthetic,1766883349.1377583
compro las pezoneras adhesivas,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1377587
quiero el bolso para fiesta,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,fiesta,MEDIUM,claude_synthetic,1766883349.137759
me llevo la lencería Olivia,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Olivia,null,MEDIUM,claude_synthetic,1766883349.1377594
voy a comprar el vestido Lorena corto,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Lorena,null,MEDIUM,claude_synthetic,1766883349.13776
quiero la cinta adhesiva,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1377604
me interesa el bralette Isidora,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Isidora,null,MEDIUM,claude_synthetic,1766883349.1377609
compro el vestido Cayetana largo,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Cayetana,null,MEDIUM,claude_synthetic,1766883349.1377614
quiero la lencería Jacinta,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Jacinta,null,MEDIUM,claude_synthetic,1766883349.1377618
me llevo el sostén invisible,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883349.1377637
voy a comprar los aros acrílicos,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883349.1377645
quiero el vestido Elena corto,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Elena,null,MEDIUM,claude_synthetic,1766883349.1377647
me interesa la lencería Laura,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Laura,null,MEDIUM,claude_synthetic,1766883349.1377652
compro el tocado con peineta,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1377656
quiero el vestido Lia,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Lia,null,MEDIUM,claude_synthetic,1766883349.1377661
me llevo el calzón adhesivo,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883349.1377666
voy a comprar la lencería Julieta invisible,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Julieta,null,MEDIUM,claude_synthetic,1766883349.1377668
quiero el clutch Leonor,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Leonor,null,MEDIUM,claude_synthetic,1766883349.1377673
me interesa el vestido Emma corto,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Emma,null,MEDIUM,claude_synthetic,1766883349.1377678
compro los parches de biogel,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1377697
quiero la lencería Mila,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Mila,null,MEDIUM,claude_synthetic,1766883349.1377702
me llevo el vestido Leire corto,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Leire,null,MEDIUM,claude_synthetic,1766883349.1377707
voy a comprar el brami Camila,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Camila,null,MEDIUM,claude_synthetic,1766883349.137771
quiero el sostén sin costuras,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883349.1377716
me interesa la lencería Florencia invisible,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Florencia,null,MEDIUM,claude_synthetic,1766883349.137772
compro el vestido Alexa,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Alexa,null,MEDIUM,claude_synthetic,1766883349.1377723
quiero el tocado brillante,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1377728
me llevo las pezoneras,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1377733
voy a comprar el vestido Victoria,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Victoria,null,MEDIUM,claude_synthetic,1766883349.1377738
quiero la lencería Olivia adhesiva,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Olivia,null,MEDIUM,claude_synthetic,1766883349.1377757
me interesa el bolso elegante,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1377761
